id,weeklySales
15_71_2013-06-28,12317.610899999994
15_72_2013-06-28,49733.05980000002
15_74_2013-06-28,41188.667400000006
15_79_2013-06-28,36759.104899999984
15_80_2013-06-28,1078.3107000000002
15_81_2013-06-28,8535.256499999996
15_82_2013-06-28,18725.8453
15_83_2013-06-28,282.79849999999993
15_85_2013-06-28,3779.2719000000006
15_87_2013-06-28,21443.948100000005
15_90_2013-06-28,5539.4428000000025
15_91_2013-06-28,3867.8881999999994
15_92_2013-06-28,26822.830499999993
15_93_2013-06-28,630.3155999999999
15_95_2013-06-28,45001.48390000001
15_96_2013-06-28,13805.833699999996
15_97_2013-06-28,7582.5316
15_98_2013-06-28,167.25419999999997
15_1_2013-07-05,21283.791800000003
15_2_2013-07-05,72236.4615
15_3_2013-07-05,23703.305599999996
15_4_2013-07-05,20528.207500000008
15_5_2013-07-05,18393.603800000004
15_6_2013-07-05,7616.262999999998
15_7_2013-07-05,29000.306900000014
15_8_2013-07-05,24577.355999999996
15_9_2013-07-05,51360.606100000005
15_10_2013-07-05,31844.698300000004
15_11_2013-07-05,38685.82230000001
15_12_2013-07-05,6460.937999999998
15_13_2013-07-05,45852.7874
15_14_2013-07-05,23585.832800000007
15_16_2013-07-05,47348.61880000001
15_17_2013-07-05,15063.555399999996
15_19_2013-07-05,2632.546900000001
15_20_2013-07-05,11569.486
15_21_2013-07-05,7114.639799999997
15_22_2013-07-05,23008.349399999996
15_23_2013-07-05,38516.85379999998
15_24_2013-07-05,18202.840700000004
15_25_2013-07-05,17517.321799999987
15_26_2013-07-05,13697.536199999999
15_27_2013-07-05,2588.730900000001
15_28_2013-07-05,767.1444
15_29_2013-07-05,5389.1006
15_30_2013-07-05,5608.871900000001
15_31_2013-07-05,6098.403400000001
15_32_2013-07-05,10642.005800000006
15_33_2013-07-05,14004.439799999993
15_34_2013-07-05,23837.565
15_35_2013-07-05,4575.4648
15_36_2013-07-05,5901.1734
15_38_2013-07-05,58398.10859999999
15_40_2013-07-05,33173.38980000001
15_41_2013-07-05,2990.7810000000004
15_42_2013-07-05,8864.813699999997
15_44_2013-07-05,8754.879200000001
15_46_2013-07-05,50158.5324
15_49_2013-07-05,6161.2604999999985
15_50_2013-07-05,3359.79
15_52_2013-07-05,4048.7412999999983
15_55_2013-07-05,13643.680900000003
15_56_2013-07-05,5280.921600000001
15_58_2013-07-05,2340.7597
15_59_2013-07-05,4462.7441999999955
15_60_2013-07-05,1859.8136
15_67_2013-07-05,11109.699499999999
15_71_2013-07-05,12414.87299999999
15_72_2013-07-05,47678.14890000001
15_74_2013-07-05,41075.99260000002
15_79_2013-07-05,37242.31179999998
15_80_2013-07-05,1071.2762000000002
15_81_2013-07-05,8595.452299999994
15_82_2013-07-05,18711.228000000003
15_83_2013-07-05,636.5841000000004
15_85_2013-07-05,4598.438800000003
15_87_2013-07-05,21653.236800000002
15_90_2013-07-05,5617.083300000002
15_91_2013-07-05,3795.2460000000015
15_92_2013-07-05,27143.185399999988
15_93_2013-07-05,613.5436
15_94_2013-07-05,1051.7509000000005
15_95_2013-07-05,44490.91329999999
15_96_2013-07-05,14132.216699999997
15_97_2013-07-05,7513.788500000002
15_98_2013-07-05,204.25119999999998
15_1_2013-07-12,21014.316600000002
15_2_2013-07-12,72259.41840000002
15_3_2013-07-12,23661.456000000002
15_4_2013-07-12,19221.62880000001
15_5_2013-07-12,17088.9999
15_6_2013-07-12,7075.0009999999975
15_7_2013-07-12,26384.2137
15_8_2013-07-12,24124.8252
15_9_2013-07-12,51803.639400000015
15_10_2013-07-12,29861.239200000018
15_11_2013-07-12,48278.259900000034
15_12_2013-07-12,6431.040899999998
15_13_2013-07-12,46248.2922
15_14_2013-07-12,21996.3041
15_16_2013-07-12,43799.06929999999
15_17_2013-07-12,14668.7456
15_19_2013-07-12,2636.3776000000007
15_20_2013-07-12,11262.734000000002
15_21_2013-07-12,6922.7678000000005
15_22_2013-07-12,21615.651399999995
15_23_2013-07-12,37791.804799999976
15_24_2013-07-12,17195.471300000005
15_25_2013-07-12,17035.712299999992
15_26_2013-07-12,12541.0506
15_27_2013-07-12,2447.274200000001
15_28_2013-07-12,713.1931999999998
15_29_2013-07-12,4998.3048
15_30_2013-07-12,5631.829299999999
15_31_2013-07-12,6087.9125
15_32_2013-07-12,9735.153200000002
15_33_2013-07-12,12706.059799999999
15_34_2013-07-12,23502.46250000001
15_35_2013-07-12,4378.086699999998
15_36_2013-07-12,6312.918000000001
15_38_2013-07-12,56406.06310000001
15_40_2013-07-12,32425.121000000014
15_41_2013-07-12,3043.6213000000007
15_42_2013-07-12,8827.867599999996
15_44_2013-07-12,8074.567599999998
15_46_2013-07-12,49931.552699999986
15_49_2013-07-12,6002.661999999996
15_50_2013-07-12,3304.245
15_52_2013-07-12,3519.568199999999
15_55_2013-07-12,13296.248700000002
15_56_2013-07-12,4555.5455
15_58_2013-07-12,2189.3508
15_59_2013-07-12,4450.870199999996
15_60_2013-07-12,1848.9582999999998
15_67_2013-07-12,10398.471599999995
15_71_2013-07-12,12443.22749999999
15_72_2013-07-12,47894.169
15_74_2013-07-12,41198.372100000015
15_79_2013-07-12,36764.19249999998
15_80_2013-07-12,1084.1298000000002
15_81_2013-07-12,8596.689599999992
15_82_2013-07-12,18548.770200000003
15_83_2013-07-12,269.0428000000001
15_85_2013-07-12,3766.453800000001
15_87_2013-07-12,21528.313600000005
15_90_2013-07-12,5546.3673000000035
15_91_2013-07-12,3890.9918999999995
15_92_2013-07-12,26723.20829999999
15_93_2013-07-12,622.4584000000001
15_94_2013-07-12,1105.1151000000002
15_95_2013-07-12,44215.09199999998
15_96_2013-07-12,13942.576299999997
15_97_2013-07-12,7599.695100000001
15_98_2013-07-12,183.4795
15_1_2013-07-19,20832.00860000001
15_2_2013-07-19,72218.89000000003
15_3_2013-07-19,23893.988999999994
15_4_2013-07-19,19280.125600000003
15_5_2013-07-19,17181.842999999997
15_6_2013-07-19,7131.176199999999
15_7_2013-07-19,26400.205499999993
15_8_2013-07-19,23803.387800000004
15_9_2013-07-19,52970.27540000002
15_10_2013-07-19,44632.0231
15_11_2013-07-19,67849.80129999998
15_12_2013-07-19,6436.107399999997
15_13_2013-07-19,45666.0978
15_14_2013-07-19,21802.147699999994
15_16_2013-07-19,45435.94930000001
15_17_2013-07-19,14478.062299999992
15_18_2013-07-19,659.0479
15_19_2013-07-19,2620.5769
15_20_2013-07-19,11314.824400000001
15_21_2013-07-19,6914.379300000001
15_22_2013-07-19,21606.163500000002
15_23_2013-07-19,37377.90659999998
15_24_2013-07-19,18101.271600000004
15_25_2013-07-19,17179.273199999992
15_26_2013-07-19,11558.999300000001
15_27_2013-07-19,2422.524200000001
15_28_2013-07-19,662.3127999999998
15_29_2013-07-19,5008.456
15_30_2013-07-19,5908.3799
15_31_2013-07-19,5977.4346
15_32_2013-07-19,9800.637799999997
15_33_2013-07-19,13124.622299999999
15_34_2013-07-19,23594.12940000001
15_35_2013-07-19,4463.288699999998
15_36_2013-07-19,6113.8503
15_38_2013-07-19,57189.42120000002
15_40_2013-07-19,30959.73710000001
15_41_2013-07-19,2866.6947000000005
15_42_2013-07-19,8956.469999999992
15_44_2013-07-19,7976.124400000001
15_46_2013-07-19,50441.96399999999
15_49_2013-07-19,6011.292299999997
15_50_2013-07-19,3444.75
15_52_2013-07-19,3174.189199999999
15_54_2013-07-19,60.37640000000007
15_55_2013-07-19,13541.007299999996
15_56_2013-07-19,3416.2549
15_58_2013-07-19,2506.7558000000004
15_59_2013-07-19,4440.7050999999965
15_60_2013-07-19,1830.0982999999999
15_67_2013-07-19,10817.5119
15_71_2013-07-19,12422.94709999999
15_72_2013-07-19,47989.95210000001
15_74_2013-07-19,41347.704700000024
15_79_2013-07-19,36866.78139999999
15_80_2013-07-19,1147.2510000000004
15_81_2013-07-19,8536.237899999995
15_82_2013-07-19,18469.352000000003
15_83_2013-07-19,266.2294000000002
15_85_2013-07-19,3690.990700000001
15_87_2013-07-19,21135.931500000002
15_90_2013-07-19,5532.013800000002
15_91_2013-07-19,3931.357300000001
15_92_2013-07-19,26676.175199999994
15_93_2013-07-19,621.2333000000002
15_95_2013-07-19,44256.215599999974
15_96_2013-07-19,13964.992299999994
15_97_2013-07-19,7438.4958000000015
15_98_2013-07-19,223.13279999999997
15_1_2013-07-26,21313.1758
15_2_2013-07-26,72078.0928
15_3_2013-07-26,17579.782499999987
15_4_2013-07-26,19563.683500000003
15_5_2013-07-26,17219.0178
15_6_2013-07-26,7108.0106
15_7_2013-07-26,25879.086999999996
15_8_2013-07-26,22803.277199999997
15_9_2013-07-26,49872.36540000001
15_10_2013-07-26,38508.81309999999
15_11_2013-07-26,47684.5501
15_12_2013-07-26,6448.591699999998
15_13_2013-07-26,46311.81960000002
15_14_2013-07-26,23344.747600000002
15_16_2013-07-26,44979.85209999999
15_17_2013-07-26,14688.676799999994
15_19_2013-07-26,2631.1591000000003
15_20_2013-07-26,11388.671500000006
15_21_2013-07-26,6860.3582
15_22_2013-07-26,21648.570699999997
15_23_2013-07-26,36641.70879999999
15_24_2013-07-26,17290.958300000006
15_25_2013-07-26,17196.932299999993
15_26_2013-07-26,13187.5387
15_27_2013-07-26,2504.7800000000007
15_28_2013-07-26,782.4018
15_29_2013-07-26,5249.316199999998
15_30_2013-07-26,5696.6212
15_31_2013-07-26,5982.478400000002
15_32_2013-07-26,10251.758300000001
15_33_2013-07-26,12760.137499999997
15_34_2013-07-26,23810.07230000001
15_35_2013-07-26,4430.3631
15_36_2013-07-26,5250.8576
15_38_2013-07-26,57898.66340000003
15_40_2013-07-26,32194.3423
15_41_2013-07-26,3139.105500000001
15_42_2013-07-26,8838.375099999997
15_44_2013-07-26,8092.7418
15_46_2013-07-26,50205.511099999974
15_49_2013-07-26,5998.566299999999
15_50_2013-07-26,3275.325
15_52_2013-07-26,3590.1283999999996
15_54_2013-07-26,68.78820000000007
15_55_2013-07-26,13776.926999999992
15_56_2013-07-26,5209.479600000001
15_58_2013-07-26,2229.5696000000003
15_59_2013-07-26,4447.069499999996
15_60_2013-07-26,1826.6763
15_67_2013-07-26,11142.520399999998
15_71_2013-07-26,12578.933299999993
15_72_2013-07-26,47857.5438
15_74_2013-07-26,41384.1871
15_79_2013-07-26,36837.953299999994
15_80_2013-07-26,1111.8363000000004
15_81_2013-07-26,8496.542499999994
15_82_2013-07-26,18490.08350000001
15_83_2013-07-26,266.0552000000002
15_85_2013-07-26,3832.658300000002
15_87_2013-07-26,20611.223900000005
15_90_2013-07-26,5533.634700000002
15_91_2013-07-26,3785.4215000000004
15_92_2013-07-26,26706.951699999994
15_93_2013-07-26,599.3632999999998
15_95_2013-07-26,44177.234899999996
15_96_2013-07-26,13958.4346
15_97_2013-07-26,7532.016000000003
15_98_2013-07-26,204.59220000000008
16_1_2012-11-02,13524.779900000005
16_2_2012-11-02,20963.0132
16_3_2012-11-02,7069.9812
16_4_2012-11-02,14748.607200000004
16_5_2012-11-02,16085.714899999997
16_6_2012-11-02,6215.137800000002
16_7_2012-11-02,12004.0342
16_8_2012-11-02,18136.37699999999
16_9_2012-11-02,51756.488
16_10_2012-11-02,17885.451399999998
16_11_2012-11-02,15692.850699999992
16_12_2012-11-02,4728.568500000003
16_13_2012-11-02,14726.128900000002
16_14_2012-11-02,12984.179200000008
16_16_2012-11-02,4666.147300000003
16_17_2012-11-02,11367.8154
16_18_2012-11-02,6545.635000000002
16_19_2012-11-02,1069.7512
16_20_2012-11-02,3563.1381999999985
16_21_2012-11-02,3339.2064
16_22_2012-11-02,7962.861499999998
16_23_2012-11-02,20508.627499999995
16_24_2012-11-02,3359.3915000000006
16_25_2012-11-02,7343.548800000006
16_26_2012-11-02,2486.8412999999987
16_27_2012-11-02,756.6373999999996
16_28_2012-11-02,362.0279
16_29_2012-11-02,1425.6868999999997
16_30_2012-11-02,944.4732
16_31_2012-11-02,1629.8972999999996
16_32_2012-11-02,3859.9827999999993
16_33_2012-11-02,2602.0204999999987
16_34_2012-11-02,4123.252599999997
16_35_2012-11-02,294.37829999999997
16_36_2012-11-02,1367.3471000000002
16_38_2012-11-02,61490.79859999997
16_40_2012-11-02,27895.98350000001
16_41_2012-11-02,1879.809200000001
16_42_2012-11-02,4715.408800000002
16_44_2012-11-02,3888.160300000002
16_45_2012-11-02,30.226800000000004
16_46_2012-11-02,11844.8911
16_48_2012-11-02,1605.2417
16_49_2012-11-02,37.59889999999999
16_52_2012-11-02,1468.3059999999998
16_54_2012-11-02,36.61720000000001
16_55_2012-11-02,10562.148200000001
16_56_2012-11-02,3002.242599999999
16_58_2012-11-02,1147.98
16_59_2012-11-02,78.491
16_60_2012-11-02,97.91600000000003
16_67_2012-11-02,4004.4182
16_71_2012-11-02,2319.7460999999994
16_72_2012-11-02,41234.17539999999
16_74_2012-11-02,9977.867899999992
16_79_2012-11-02,5215.136200000003
16_80_2012-11-02,383.1508000000002
16_81_2012-11-02,2902.6982000000007
16_82_2012-11-02,7572.527699999998
16_83_2012-11-02,441.83619999999974
16_85_2012-11-02,1108.3377000000005
16_87_2012-11-02,9801.892599999986
16_90_2012-11-02,3085.1208
16_91_2012-11-02,648.8522
16_92_2012-11-02,14428.869300000002
16_93_2012-11-02,1017.9365999999994
16_94_2012-11-02,1196.9954
16_95_2012-11-02,24651.365699999984
16_96_2012-11-02,246.32919999999984
16_97_2012-11-02,2385.7159999999994
16_98_2012-11-02,100.3874
16_1_2012-11-09,13016.266900000004
16_2_2012-11-09,21065.922699999996
16_3_2012-11-09,7261.432599999999
16_4_2012-11-09,14867.967600000007
16_5_2012-11-09,15997.553099999997
16_6_2012-11-09,6274.666000000001
16_7_2012-11-09,12498.9363
16_8_2012-11-09,16708.077400000006
16_9_2012-11-09,46754.254999999976
16_10_2012-11-09,16853.9654
16_11_2012-11-09,15191.082299999991
16_12_2012-11-09,4831.6555000000035
16_13_2012-11-09,14958.746699999994
16_14_2012-11-09,13140.02590000001
16_16_2012-11-09,3438.2121
16_17_2012-11-09,11264.938800000002
16_18_2012-11-09,6800.699000000002
16_19_2012-11-09,1059.8134
16_20_2012-11-09,3542.3044999999984
16_21_2012-11-09,3351.3086999999996
16_22_2012-11-09,8009.1339
16_23_2012-11-09,19813.66739999999
16_24_2012-11-09,3426.1478
16_25_2012-11-09,7275.729900000006
16_26_2012-11-09,2521.9919999999993
16_27_2012-11-09,754.0318999999998
16_28_2012-11-09,344.6906000000001
16_29_2012-11-09,1439.9962
16_30_2012-11-09,946.7942000000003
16_31_2012-11-09,1684.9682999999995
16_32_2012-11-09,3950.402899999999
16_33_2012-11-09,2691.2486999999983
16_34_2012-11-09,4175.237399999999
16_35_2012-11-09,292.112
16_36_2012-11-09,1341.7433
16_38_2012-11-09,61686.00889999997
16_40_2012-11-09,28353.06090000001
16_41_2012-11-09,1837.7884000000008
16_42_2012-11-09,4773.337900000002
16_44_2012-11-09,3873.9612000000016
16_46_2012-11-09,11788.0669
16_48_2012-11-09,1594.8053000000002
16_49_2012-11-09,36.6223
16_52_2012-11-09,1563.1069999999995
16_55_2012-11-09,10256.200100000005
16_56_2012-11-09,2842.2884999999987
16_58_2012-11-09,1037.095
16_59_2012-11-09,80.25359999999999
16_60_2012-11-09,101.01900000000002
16_67_2012-11-09,3593.8530999999994
16_71_2012-11-09,2341.3835999999997
16_72_2012-11-09,40126.34419999999
16_74_2012-11-09,10056.276299999994
16_79_2012-11-09,5077.495900000003
16_80_2012-11-09,378.92310000000003
16_81_2012-11-09,2913.108200000002
16_82_2012-11-09,7602.930799999998
16_83_2012-11-09,446.1603999999997
16_85_2012-11-09,1135.3545000000006
16_87_2012-11-09,10888.969099999995
16_90_2012-11-09,3091.5915999999984
16_91_2012-11-09,657.1087000000001
16_92_2012-11-09,14702.057500000004
16_93_2012-11-09,921.2477999999999
16_95_2012-11-09,24383.19089999999
16_96_2012-11-09,209.6099
16_97_2012-11-09,2443.3934999999988
16_98_2012-11-09,77.59900000000002
16_1_2012-11-16,12512.278200000002
16_2_2012-11-16,21437.656499999994
16_3_2012-11-16,7823.791699999997
16_4_2012-11-16,15056.023400000005
16_5_2012-11-16,19111.243500000004
16_6_2012-11-16,6235.0716
16_7_2012-11-16,13215.016300000001
16_8_2012-11-16,17629.628999999994
16_9_2012-11-16,30264.871999999996
16_10_2012-11-16,18657.3026
16_11_2012-11-16,15622.325799999997
16_12_2012-11-16,4047.2864999999983
16_13_2012-11-16,14911.963599999994
16_14_2012-11-16,13491.94950000001
16_16_2012-11-16,3229.2438
16_17_2012-11-16,11342.210200000005
16_18_2012-11-16,6811.541099999999
16_19_2012-11-16,1049.1975999999997
16_20_2012-11-16,3654.8006
16_21_2012-11-16,3632.2424000000005
16_22_2012-11-16,9244.732399999999
16_23_2012-11-16,18898.638799999993
16_24_2012-11-16,3556.6493000000023
16_25_2012-11-16,8318.734700000006
16_26_2012-11-16,2627.823999999999
16_27_2012-11-16,788.4172
16_28_2012-11-16,357.81899999999996
16_29_2012-11-16,1446.1312999999996
16_30_2012-11-16,890.742
16_31_2012-11-16,1788.5832
16_32_2012-11-16,4286.645600000001
16_33_2012-11-16,2790.987999999998
16_34_2012-11-16,4255.340500000001
16_35_2012-11-16,170.08230000000003
16_36_2012-11-16,2813.2289
16_38_2012-11-16,59296.487399999955
16_40_2012-11-16,29233.011400000014
16_41_2012-11-16,1943.9851000000012
16_42_2012-11-16,4272.0790000000015
16_44_2012-11-16,3998.864900000001
16_45_2012-11-16,28.087699999999987
16_46_2012-11-16,11977.225199999995
16_48_2012-11-16,1522.6191000000001
16_49_2012-11-16,36.650499999999994
16_52_2012-11-16,1576.7144999999991
16_55_2012-11-16,12837.1641
16_56_2012-11-16,2974.956499999999
16_59_2012-11-16,95.02609999999999
16_60_2012-11-16,96.58000000000001
16_67_2012-11-16,3623.1758999999997
16_71_2012-11-16,2563.1743
16_72_2012-11-16,50539.75420000004
16_74_2012-11-16,10230.861999999994
16_79_2012-11-16,5543.835700000001
16_80_2012-11-16,388.09780000000006
16_81_2012-11-16,2982.164000000002
16_82_2012-11-16,8111.831399999996
16_83_2012-11-16,482.3593
16_85_2012-11-16,1132.8793000000007
16_87_2012-11-16,11033.561899999995
16_90_2012-11-16,3129.5728999999988
16_91_2012-11-16,637.6572
16_92_2012-11-16,14755.288400000009
16_93_2012-11-16,899.9980999999997
16_95_2012-11-16,25683.905899999998
16_96_2012-11-16,305.16159999999996
16_97_2012-11-16,2488.406399999999
16_98_2012-11-16,169.74069999999992
16_1_2012-11-23,13109.223100000003
16_2_2012-11-23,22605.95419999999
16_3_2012-11-23,7920.150999999999
16_4_2012-11-23,17368.1323
16_5_2012-11-23,36193.82789999997
16_6_2012-11-23,17098.09000000001
16_7_2012-11-23,25632.069099999986
16_8_2012-11-23,20007.238599999997
16_9_2012-11-23,50610.11799999999
16_10_2012-11-23,18979.70340000001
16_11_2012-11-23,16197.455499999998
16_12_2012-11-23,4387.0363
16_13_2012-11-23,14863.418500000003
16_14_2012-11-23,18575.208000000002
16_16_2012-11-23,3410.7805000000017
16_17_2012-11-23,12060.604400000006
16_18_2012-11-23,11931.2043
16_19_2012-11-23,1379.5802999999996
16_20_2012-11-23,4155.648000000001
16_21_2012-11-23,4118.333600000001
16_22_2012-11-23,12143.311599999992
16_23_2012-11-23,27757.88689999998
16_24_2012-11-23,3732.023000000001
16_25_2012-11-23,7845.012900000002
16_26_2012-11-23,2831.008699999998
16_27_2012-11-23,844.4727999999999
16_28_2012-11-23,385.7519999999999
16_29_2012-11-23,1770.7642999999991
16_30_2012-11-23,1018.0665000000002
16_31_2012-11-23,1902.7218
16_32_2012-11-23,6820.963499999995
16_33_2012-11-23,3626.5727
16_34_2012-11-23,4675.353400000002
16_35_2012-11-23,239.52059999999997
16_36_2012-11-23,1611.2164000000002
16_38_2012-11-23,56718.33199999997
16_40_2012-11-23,29447.509000000013
16_41_2012-11-23,1924.293200000001
16_42_2012-11-23,4472.298700000002
16_44_2012-11-23,4198.1193
16_46_2012-11-23,12692.730899999999
16_48_2012-11-23,1603.5766
16_49_2012-11-23,37.77730000000001
16_52_2012-11-23,1813.0587999999996
16_55_2012-11-23,20224.342000000015
16_56_2012-11-23,6120.215599999999
16_58_2012-11-23,1024.985
16_59_2012-11-23,256.4902
16_60_2012-11-23,158.9332000000001
16_67_2012-11-23,3757.3662999999997
16_71_2012-11-23,4097.326500000003
16_72_2012-11-23,167181.6995000001
16_74_2012-11-23,12584.394599999998
16_79_2012-11-23,5746.128799999999
16_80_2012-11-23,398.14510000000007
16_81_2012-11-23,2973.1754999999994
16_82_2012-11-23,8550.047199999995
16_83_2012-11-23,502.0930999999999
16_85_2012-11-23,1332.6572000000003
16_87_2012-11-23,9970.232799999992
16_90_2012-11-23,3231.459299999998
16_91_2012-11-23,604.0820000000001
16_92_2012-11-23,14521.630800000008
16_93_2012-11-23,887.9611999999998
16_95_2012-11-23,26118.35130000001
16_96_2012-11-23,301.1558000000002
16_97_2012-11-23,2278.1856999999995
16_98_2012-11-23,236.03349999999995
16_1_2012-11-30,13302.038200000003
16_2_2012-11-30,22018.59549999999
16_3_2012-11-30,7467.9926000000005
16_4_2012-11-30,15408.11610000001
16_5_2012-11-30,20553.127800000006
16_6_2012-11-30,6434.659800000001
16_7_2012-11-30,17257.15449999999
16_8_2012-11-30,18810.7201
16_9_2012-11-30,33967.89799999997
16_10_2012-11-30,18628.0577
16_11_2012-11-30,15989.251599999996
16_12_2012-11-30,4078.329299999998
16_13_2012-11-30,14742.118699999997
16_14_2012-11-30,14029.911100000008
16_16_2012-11-30,2872.7890000000007
16_17_2012-11-30,11794.167500000005
16_18_2012-11-30,8862.396600000002
16_19_2012-11-30,1285.0781999999997
16_20_2012-11-30,3891.959599999999
16_21_2012-11-30,3794.5561999999995
16_22_2012-11-30,8314.109699999997
16_23_2012-11-30,26180.712699999996
16_24_2012-11-30,3635.337200000002
16_25_2012-11-30,8501.213500000005
16_26_2012-11-30,2808.9727999999996
16_27_2012-11-30,803.8179000000001
16_28_2012-11-30,379.7563999999999
16_29_2012-11-30,1508.5307999999998
16_30_2012-11-30,920.0562
16_31_2012-11-30,1881.1426
16_32_2012-11-30,4420.4647
16_33_2012-11-30,3116.322399999999
16_34_2012-11-30,4365.366899999999
16_35_2012-11-30,197.77690000000007
16_36_2012-11-30,3123.3105
16_38_2012-11-30,59940.03409999996
16_40_2012-11-30,28850.39190000001
16_41_2012-11-30,1984.312200000001
16_42_2012-11-30,4265.284600000003
16_44_2012-11-30,4080.3467
16_46_2012-11-30,12431.215099999998
16_48_2012-11-30,1645.8206
16_49_2012-11-30,36.46500000000001
16_52_2012-11-30,1572.6043999999997
16_54_2012-11-30,56.11720000000002
16_55_2012-11-30,14991.126699999999
16_56_2012-11-30,2963.713399999999
16_59_2012-11-30,215.1862
16_60_2012-11-30,142.14110000000005
16_67_2012-11-30,3487.6007999999997
16_71_2012-11-30,2696.3
16_72_2012-11-30,60687.03520000005
16_74_2012-11-30,10716.733799999996
16_79_2012-11-30,5329.3254000000015
16_80_2012-11-30,345.80600000000015
16_81_2012-11-30,3021.085400000001
16_82_2012-11-30,8237.159899999997
16_83_2012-11-30,601.2052
16_85_2012-11-30,1450.700700000001
16_87_2012-11-30,11918.972499999998
16_90_2012-11-30,3374.303199999997
16_91_2012-11-30,634.6157999999999
16_92_2012-11-30,14619.486200000003
16_93_2012-11-30,906.4445999999996
16_95_2012-11-30,25452.167800000007
16_96_2012-11-30,203.6
16_97_2012-11-30,2465.0089999999987
16_98_2012-11-30,288.91089999999986
16_1_2012-12-07,22072.809800000014
16_2_2012-12-07,31122.938399999974
16_3_2012-12-07,10862.970099999993
16_4_2012-12-07,18613.312999999987
16_5_2012-12-07,36446.31279999998
16_6_2012-12-07,15673.158800000016
16_7_2012-12-07,27337.66199999999
16_8_2012-12-07,20971.96579999999
16_9_2012-12-07,44448.564699999966
16_10_2012-12-07,18947.477800000004
16_11_2012-12-07,15379.745399999993
16_12_2012-12-07,4191.448899999999
16_13_2012-12-07,15416.493000000002
16_14_2012-12-07,16073.73030000001
16_16_2012-12-07,2853.1848000000014
16_17_2012-12-07,12332.784000000001
16_18_2012-12-07,16645.26130000001
16_19_2012-12-07,1169.9910000000002
16_20_2012-12-07,4338.137499999998
16_21_2012-12-07,5545.8377999999975
16_22_2012-12-07,10095.031399999994
16_23_2012-12-07,27717.274899999993
16_24_2012-12-07,4512.130000000002
16_25_2012-12-07,8585.218500000008
16_26_2012-12-07,3304.8478000000005
16_27_2012-12-07,1046.0881
16_28_2012-12-07,436.9783999999998
16_29_2012-12-07,3511.188399999999
16_30_2012-12-07,1660.2886000000008
16_31_2012-12-07,3373.9775999999965
16_32_2012-12-07,18120.898499999996
16_33_2012-12-07,5575.731800000003
16_34_2012-12-07,5043.347899999999
16_35_2012-12-07,287.3385
16_36_2012-12-07,2356.4335
16_38_2012-12-07,59916.75299999997
16_40_2012-12-07,33362.31390000001
16_41_2012-12-07,1966.7745000000007
16_42_2012-12-07,4395.982400000003
16_44_2012-12-07,4402.2231
16_46_2012-12-07,20369.871700000014
16_48_2012-12-07,1689.6853
16_49_2012-12-07,43.365
16_52_2012-12-07,1550.6571999999996
16_55_2012-12-07,13271.741899999992
16_56_2012-12-07,3031.306699999999
16_59_2012-12-07,517.1942999999995
16_60_2012-12-07,418.9750999999999
16_67_2012-12-07,6641.752199999995
16_71_2012-12-07,2493.2217000000005
16_72_2012-12-07,61398.22960000003
16_74_2012-12-07,10214.403499999997
16_79_2012-12-07,5530.832000000002
16_80_2012-12-07,344.7976000000002
16_81_2012-12-07,3057.4921000000004
16_82_2012-12-07,13595.761499999988
16_83_2012-12-07,512.3426
16_85_2012-12-07,2111.4693000000016
16_87_2012-12-07,11884.212999999996
16_90_2012-12-07,3116.1756999999984
16_91_2012-12-07,643.0890999999999
16_92_2012-12-07,14882.431100000009
16_93_2012-12-07,930.9365999999998
16_95_2012-12-07,25608.317799999997
16_96_2012-12-07,259.54560000000004
16_97_2012-12-07,2502.1122999999993
16_98_2012-12-07,155.8527
16_99_2012-12-07,149.95989999999998
16_1_2012-12-14,21051.191399999996
16_2_2012-12-14,32292.703099999973
16_3_2012-12-14,11233.987899999998
16_4_2012-12-14,19057.137799999997
16_5_2012-12-14,40150.99589999997
16_6_2012-12-14,13961.014300000004
16_7_2012-12-14,28038.645499999988
16_8_2012-12-14,20328.695799999998
16_9_2012-12-14,30067.224899999994
16_10_2012-12-14,19289.528799999996
16_11_2012-12-14,16240.4043
16_12_2012-12-14,3594.0222
16_13_2012-12-14,15853.626100000003
16_14_2012-12-14,17052.837900000006
16_16_2012-12-14,2715.294
16_17_2012-12-14,12326.588999999996
16_18_2012-12-14,16046.276100000001
16_19_2012-12-14,851.3664000000001
16_20_2012-12-14,4177.267399999998
16_21_2012-12-14,4925.226000000002
16_22_2012-12-14,11022.527499999991
16_23_2012-12-14,26405.81459999999
16_24_2012-12-14,4829.810800000001
16_25_2012-12-14,9378.878400000009
16_26_2012-12-14,3484.8773000000015
16_27_2012-12-14,940.4225999999996
16_28_2012-12-14,407.67729999999983
16_29_2012-12-14,2795.7492000000016
16_30_2012-12-14,1284.781300000001
16_31_2012-12-14,3406.4934999999973
16_32_2012-12-14,18501.0906
16_33_2012-12-14,5714.524900000002
16_34_2012-12-14,4934.5369
16_35_2012-12-14,176.36960000000013
16_36_2012-12-14,4134.2064
16_38_2012-12-14,59716.80869999997
16_40_2012-12-14,32826.8723
16_41_2012-12-14,2057.004900000001
16_42_2012-12-14,4121.322600000002
16_44_2012-12-14,4511.1125
16_46_2012-12-14,22372.074300000015
16_48_2012-12-14,1565.4794
16_49_2012-12-14,41.216300000000004
16_52_2012-12-14,1560.0272999999995
16_55_2012-12-14,14766.786799999994
